 

stn;time;prestas0
ATT;202504121500;727.8
ATT;202504121510;727.7
ATT;202504121520;727.7
ATT;202504121530;727.7
ATT;202504121540;727.6
ATT;202504121550;727.6
ATT;202504121600;727.5
ATT;202504121610;727.4
ATT;202504121620;727.4
ATT;202504121630;727.4
ATT;202504121640;727.3
ATT;202504121650;727.2
ATT;202504121700;727.1
ATT;202504121710;727.2
ATT;202504121720;727.1
ATT;202504121730;727.1
ATT;202504121740;727.2
ATT;202504121750;727.1
ATT;202504121800;727.1
ATT;202504121810;727.1
ATT;202504121820;727.1
ATT;202504121830;727.1
ATT;202504121840;727.2
ATT;202504121850;727.2
ATT;202504121900;727.2
ATT;202504121910;727.2
ATT;202504121920;727.2
ATT;202504121930;727.2
ATT;202504121940;727.2
ATT;202504121950;727.2
ATT;202504122000;727.2
ATT;202504122010;727.2
ATT;202504122020;727.2
ATT;202504122030;727.1
ATT;202504122040;727.0
ATT;202504122050;726.9
ATT;202504122100;726.9
ATT;202504122110;727.0
ATT;202504122120;726.9
ATT;202504122130;726.8
ATT;202504122140;726.8
ATT;202504122150;726.8
ATT;202504122200;726.8
ATT;202504122210;726.9
ATT;202504122220;726.9
ATT;202504122230;726.8
ATT;202504122240;726.6
ATT;202504122250;726.5
ATT;202504122300;726.4
ATT;202504122310;726.4
ATT;202504122320;726.3
ATT;202504122330;726.3
ATT;202504122340;726.3
ATT;202504122350;726.2
ATT;202504130000;726.2
ATT;202504130010;726.2
ATT;202504130020;726.2
ATT;202504130030;726.1
ATT;202504130040;725.9
ATT;202504130050;725.7
ATT;202504130100;725.7
ATT;202504130110;725.6
ATT;202504130120;725.6
ATT;202504130130;725.6
ATT;202504130140;725.6
ATT;202504130150;725.4
ATT;202504130200;725.2
ATT;202504130210;725.2
ATT;202504130220;725.2
ATT;202504130230;725.3
ATT;202504130240;725.1
ATT;202504130250;725.1
ATT;202504130300;725.1
ATT;202504130310;725.1
ATT;202504130320;725.1
ATT;202504130330;725.2
ATT;202504130340;725.2
ATT;202504130350;725.2
ATT;202504130400;725.2
ATT;202504130410;725.2
ATT;202504130420;725.1
ATT;202504130430;725.1
ATT;202504130440;725.0
ATT;202504130450;725.1
ATT;202504130500;725.0
ATT;202504130510;725.2
ATT;202504130520;725.2
ATT;202504130530;725.2
ATT;202504130540;725.3
ATT;202504130550;725.2
ATT;202504130600;725.3
ATT;202504130610;725.4
ATT;202504130620;725.4
ATT;202504130630;725.4
ATT;202504130640;725.3
ATT;202504130650;725.3
ATT;202504130700;725.5
ATT;202504130710;725.5
ATT;202504130720;725.6
ATT;202504130730;725.6
ATT;202504130740;725.6
ATT;202504130750;725.6
ATT;202504130800;725.7
ATT;202504130810;725.7
ATT;202504130820;725.8
ATT;202504130830;725.9
ATT;202504130840;726.0
ATT;202504130850;726.1
ATT;202504130900;726.0
ATT;202504130910;726.0
ATT;202504130920;726.0
ATT;202504130930;726.0
ATT;202504130940;725.9
ATT;202504130950;725.9
ATT;202504131000;725.9
ATT;202504131010;725.9
ATT;202504131020;726.0
ATT;202504131030;726.0
ATT;202504131040;725.9
ATT;202504131050;726.0
ATT;202504131100;725.9
ATT;202504131110;725.9
ATT;202504131120;725.9
ATT;202504131130;726.0
ATT;202504131140;726.0
ATT;202504131150;725.9
ATT;202504131200;725.9
ATT;202504131210;725.9
ATT;202504131220;725.9
ATT;202504131230;725.9
ATT;202504131240;725.9
ATT;202504131250;725.9
ATT;202504131300;725.9
ATT;202504131310;725.9
ATT;202504131320;725.9
ATT;202504131330;725.8
ATT;202504131340;725.8
ATT;202504131350;725.8
ATT;202504131400;725.7
ATT;202504131410;725.7
ATT;202504131420;725.7
ATT;202504131430;725.6
ATT;202504131440;725.6
ATT;202504131450;725.6
ATT;202504131500;725.6
ATT;202504131510;725.6
ATT;202504131520;725.6
ATT;202504131530;725.6
ATT;202504131540;725.5
ATT;202504131550;725.5
ATT;202504131600;725.4
ATT;202504131610;725.4
ATT;202504131620;725.3
ATT;202504131630;725.2
ATT;202504131640;725.2
ATT;202504131650;725.2
ATT;202504131700;725.1
ATT;202504131710;725.2
ATT;202504131720;725.2
ATT;202504131730;725.2
ATT;202504131740;725.2
ATT;202504131750;725.3
ATT;202504131800;725.3
ATT;202504131810;725.3
ATT;202504131820;725.3
ATT;202504131830;725.3
ATT;202504131840;725.3
ATT;202504131850;725.4
ATT;202504131900;725.5
ATT;202504131910;725.5
ATT;202504131920;725.5
ATT;202504131930;725.5
ATT;202504131940;725.5
ATT;202504131950;725.6
ATT;202504132000;725.5
ATT;202504132010;725.6
ATT;202504132020;725.6
ATT;202504132030;725.6
ATT;202504132040;725.6
ATT;202504132050;725.6
ATT;202504132100;725.6
ATT;202504132110;725.7
ATT;202504132120;725.7
ATT;202504132130;725.8
ATT;202504132140;725.8
ATT;202504132150;725.7
ATT;202504132200;725.7
ATT;202504132210;725.7
ATT;202504132220;725.6
ATT;202504132230;725.6
ATT;202504132240;725.7
ATT;202504132250;725.7
ATT;202504132300;725.7
ATT;202504132310;725.7
ATT;202504132320;725.7
ATT;202504132330;725.7
ATT;202504132340;725.7
ATT;202504132350;725.6
ATT;202504140000;725.5
ATT;202504140010;725.5
ATT;202504140020;725.5
ATT;202504140030;725.4
ATT;202504140040;725.4
ATT;202504140050;725.3
ATT;202504140100;725.2
ATT;202504140110;725.2
ATT;202504140120;725.2
ATT;202504140130;725.1
ATT;202504140140;725.0
ATT;202504140150;725.0
ATT;202504140200;725.0
ATT;202504140210;725.0
ATT;202504140220;725.0
ATT;202504140230;725.0
ATT;202504140240;725.0
ATT;202504140250;725.0
ATT;202504140300;725.0
ATT;202504140310;725.0
ATT;202504140320;725.0
ATT;202504140330;724.9
ATT;202504140340;724.9
ATT;202504140350;725.0
ATT;202504140400;724.9
ATT;202504140410;725.0
ATT;202504140420;725.0
ATT;202504140430;725.0
ATT;202504140440;725.0
ATT;202504140450;725.0
ATT;202504140500;724.9
ATT;202504140510;724.9
ATT;202504140520;725.0
ATT;202504140530;725.0
ATT;202504140540;725.1
ATT;202504140550;725.1
ATT;202504140600;725.0
ATT;202504140610;725.0
ATT;202504140620;725.0
ATT;202504140630;725.1
ATT;202504140640;725.1
ATT;202504140650;725.1
ATT;202504140700;725.1
ATT;202504140710;725.0
ATT;202504140720;725.0
ATT;202504140730;725.0
ATT;202504140740;724.9
ATT;202504140750;724.9
ATT;202504140800;725.0
ATT;202504140810;725.0
ATT;202504140820;725.0
ATT;202504140830;725.1
ATT;202504140840;725.0
ATT;202504140850;725.1
ATT;202504140900;725.1
ATT;202504140910;725.1
ATT;202504140920;725.1
ATT;202504140930;725.0
ATT;202504140940;725.0
ATT;202504140950;725.0
ATT;202504141000;725.0
ATT;202504141010;724.9
ATT;202504141020;724.9
ATT;202504141030;724.9
ATT;202504141040;724.8
ATT;202504141050;724.9
ATT;202504141100;724.9
ATT;202504141110;724.8
ATT;202504141120;724.8
ATT;202504141130;724.8
ATT;202504141140;724.7
ATT;202504141150;724.6
ATT;202504141200;724.5
ATT;202504141210;724.5
ATT;202504141220;724.4
ATT;202504141230;724.4
ATT;202504141240;724.3
ATT;202504141250;724.2
ATT;202504141300;724.2
ATT;202504141310;724.1
ATT;202504141320;724.1
ATT;202504141330;724.0
ATT;202504141340;723.9
ATT;202504141350;723.6
ATT;202504141400;723.7
ATT;202504141410;723.7
ATT;202504141420;723.7
ATT;202504141430;723.7
ATT;202504141440;723.5
ATT;202504141450;723.4
ATT;202504141500;723.4
ATT;202504141510;723.3
ATT;202504141520;723.3
ATT;202504141530;723.2
ATT;202504141540;723.1
ATT;202504141550;723.1
ATT;202504141600;723.0
ATT;202504141610;722.9
ATT;202504141620;722.8
ATT;202504141630;722.7
ATT;202504141640;722.7
ATT;202504141650;722.6
ATT;202504141700;722.6
ATT;202504141710;722.5
ATT;202504141720;722.5
ATT;202504141730;722.3
ATT;202504141740;722.2
ATT;202504141750;722.2
ATT;202504141800;722.1
ATT;202504141810;722.1
ATT;202504141820;722.1
ATT;202504141830;722.1
ATT;202504141840;721.9
ATT;202504141850;721.9
ATT;202504141900;722.0
ATT;202504141910;722.0
ATT;202504141920;721.9
ATT;202504141930;721.9
ATT;202504141940;721.8
ATT;202504141950;721.8
ATT;202504142000;721.7
ATT;202504142010;721.6
ATT;202504142020;721.7
ATT;202504142030;721.6
ATT;202504142040;721.6
ATT;202504142050;721.6
ATT;202504142100;721.5
ATT;202504142110;721.5
ATT;202504142120;721.4
ATT;202504142130;721.3
ATT;202504142140;721.3
ATT;202504142150;721.3
ATT;202504142200;721.2
ATT;202504142210;721.1
ATT;202504142220;721.1
ATT;202504142230;721.0
ATT;202504142240;721.0
ATT;202504142250;720.9
ATT;202504142300;720.8
ATT;202504142310;720.9
ATT;202504142320;720.8
ATT;202504142330;720.8
ATT;202504142340;720.7
ATT;202504142350;720.6
ATT;202504150000;720.5
ATT;202504150010;720.3
ATT;202504150020;720.3
ATT;202504150030;720.2
ATT;202504150040;720.1
ATT;202504150050;719.9
ATT;202504150100;719.8
ATT;202504150110;719.8
ATT;202504150120;719.7
ATT;202504150130;719.6
ATT;202504150140;719.5
ATT;202504150150;719.4
ATT;202504150200;719.3
ATT;202504150210;719.2
ATT;202504150220;719.1
ATT;202504150230;719.0
ATT;202504150240;719.0
ATT;202504150250;718.9
ATT;202504150300;718.9
ATT;202504150310;718.8
ATT;202504150320;718.8
ATT;202504150330;718.7
ATT;202504150340;718.6
ATT;202504150350;718.6
ATT;202504150400;718.5
ATT;202504150410;718.5
ATT;202504150420;718.4
ATT;202504150430;718.4
ATT;202504150440;718.4
ATT;202504150450;718.4
ATT;202504150500;718.4
ATT;202504150510;718.3
ATT;202504150520;718.3
ATT;202504150530;718.3
ATT;202504150540;718.4
ATT;202504150550;718.4
ATT;202504150600;718.4
ATT;202504150610;718.4
ATT;202504150620;718.4
ATT;202504150630;718.4
ATT;202504150640;718.4
ATT;202504150650;718.5
ATT;202504150700;718.5
ATT;202504150710;718.6
ATT;202504150720;718.6
ATT;202504150730;718.6
ATT;202504150740;718.6
ATT;202504150750;718.5
ATT;202504150800;718.6
ATT;202504150810;718.6
ATT;202504150820;718.7
ATT;202504150830;718.8
ATT;202504150840;718.9
ATT;202504150850;719.0
ATT;202504150900;719.1
ATT;202504150910;719.1
ATT;202504150920;719.2
ATT;202504150930;719.2
ATT;202504150940;719.3
ATT;202504150950;719.3
ATT;202504151000;719.3
ATT;202504151010;719.3
ATT;202504151020;719.3
ATT;202504151030;719.3
ATT;202504151040;719.4
ATT;202504151050;719.4
ATT;202504151100;719.6
ATT;202504151110;719.8
ATT;202504151120;719.9
ATT;202504151130;719.9
ATT;202504151140;720.0
ATT;202504151150;720.1
ATT;202504151200;720.1
ATT;202504151210;720.0
ATT;202504151220;720.0
ATT;202504151230;720.1
ATT;202504151240;720.2
ATT;202504151250;720.1
ATT;202504151300;720.1
ATT;202504151310;720.1
ATT;202504151320;720.1
ATT;202504151330;720.2
ATT;202504151340;720.3
ATT;202504151350;720.4
ATT;202504151400;720.4
ATT;202504151410;720.4
ATT;202504151420;720.4
ATT;202504151430;720.5
ATT;202504151440;720.6
ATT;202504151450;720.6
ATT;202504151500;720.6
ATT;202504151510;720.6
ATT;202504151520;720.7
ATT;202504151530;720.8
ATT;202504151540;720.8
ATT;202504151550;720.9
ATT;202504151600;720.9
ATT;202504151610;721.0
ATT;202504151620;721.2
ATT;202504151630;721.2
ATT;202504151640;721.1
ATT;202504151650;721.0
ATT;202504151700;721.1
ATT;202504151710;721.3
ATT;202504151720;721.3
ATT;202504151730;721.3
ATT;202504151740;721.3
ATT;202504151750;721.2
ATT;202504151800;721.3
ATT;202504151810;721.3
ATT;202504151820;721.4
ATT;202504151830;721.5
ATT;202504151840;721.5
ATT;202504151850;721.5
ATT;202504151900;721.6
ATT;202504151910;721.6
ATT;202504151920;721.7
ATT;202504151930;721.6
ATT;202504151940;721.6
ATT;202504151950;721.7
ATT;202504152000;721.6
ATT;202504152010;721.7
ATT;202504152020;721.7
ATT;202504152030;721.7
ATT;202504152040;721.7
ATT;202504152050;721.9
ATT;202504152100;721.9
ATT;202504152110;721.7
ATT;202504152120;721.9
ATT;202504152130;721.8
ATT;202504152140;721.8
ATT;202504152150;721.8
ATT;202504152200;721.9
ATT;202504152210;721.9
ATT;202504152220;721.8
ATT;202504152230;721.7
ATT;202504152240;721.7
ATT;202504152250;721.7
ATT;202504152300;721.6
ATT;202504152310;721.3
ATT;202504152320;721.4
ATT;202504152330;721.1
ATT;202504152340;721.1
ATT;202504152350;721.1
ATT;202504160000;721.2
ATT;202504160010;721.3
ATT;202504160020;721.3
ATT;202504160030;721.3
ATT;202504160040;721.1
ATT;202504160050;721.0
ATT;202504160100;721.0
ATT;202504160110;720.9
ATT;202504160120;721.0
ATT;202504160130;721.2
ATT;202504160140;721.4
ATT;202504160150;721.2
ATT;202504160200;721.0
ATT;202504160210;720.8
ATT;202504160220;720.6
ATT;202504160230;720.6
ATT;202504160240;720.5
ATT;202504160250;720.6
ATT;202504160300;720.5
ATT;202504160310;720.5
ATT;202504160320;720.5
ATT;202504160330;720.3
ATT;202504160340;720.4
ATT;202504160350;720.4
ATT;202504160400;720.4
ATT;202504160410;720.5
ATT;202504160420;720.6
ATT;202504160430;720.7
ATT;202504160440;720.7
ATT;202504160450;720.7
ATT;202504160500;720.5
ATT;202504160510;720.7
ATT;202504160520;720.6
ATT;202504160530;720.5
ATT;202504160540;720.7
ATT;202504160550;720.8
ATT;202504160600;720.9
ATT;202504160610;720.9
ATT;202504160620;720.9
ATT;202504160630;720.8
ATT;202504160640;720.9
ATT;202504160650;720.7
ATT;202504160700;721.0
ATT;202504160710;720.9
ATT;202504160720;720.9
ATT;202504160730;720.9
ATT;202504160740;720.9
ATT;202504160750;721.1
ATT;202504160800;721.2
ATT;202504160810;721.1
ATT;202504160820;721.1
ATT;202504160830;721.2
ATT;202504160840;721.3
ATT;202504160850;721.3
ATT;202504160900;721.5
ATT;202504160910;721.5
ATT;202504160920;721.3
ATT;202504160930;721.4
ATT;202504160940;721.3
ATT;202504160950;721.5
ATT;202504161000;721.6
ATT;202504161010;721.6
ATT;202504161020;721.6
ATT;202504161030;721.6
ATT;202504161040;721.6
ATT;202504161050;721.6
ATT;202504161100;721.7
ATT;202504161110;721.7
ATT;202504161120;721.7
ATT;202504161130;721.6
ATT;202504161140;721.6
ATT;202504161150;721.7
ATT;202504161200;721.8
ATT;202504161210;721.8
ATT;202504161220;721.8
ATT;202504161230;721.8
ATT;202504161240;721.8
ATT;202504161250;721.8
ATT;202504161300;721.6
ATT;202504161310;721.7
ATT;202504161320;721.7
ATT;202504161330;721.6
ATT;202504161340;721.6
ATT;202504161350;721.4
ATT;202504161400;721.5
ATT;202504161410;721.4
ATT;202504161420;721.4
ATT;202504161430;721.3
ATT;202504161440;721.3
ATT;202504161450;721.3
ATT;202504161500;721.2
ATT;202504161510;721.1
ATT;202504161520;721.1
ATT;202504161530;721.0
ATT;202504161540;721.0
ATT;202504161550;721.0
ATT;202504161600;721.0
ATT;202504161610;720.9
ATT;202504161620;720.9
ATT;202504161630;720.9
ATT;202504161640;720.8
ATT;202504161650;720.9
ATT;202504161700;720.9
ATT;202504161710;720.9
ATT;202504161720;720.7
ATT;202504161730;720.8
ATT;202504161740;720.8
ATT;202504161750;720.8
ATT;202504161800;720.6
ATT;202504161810;720.5
ATT;202504161820;720.4
ATT;202504161830;720.5
ATT;202504161840;720.5
ATT;202504161850;720.6
ATT;202504161900;720.7
ATT;202504161910;720.8
ATT;202504161920;720.8
ATT;202504161930;720.9
ATT;202504161940;720.9
ATT;202504161950;720.8
ATT;202504162000;720.7
ATT;202504162010;720.6
ATT;202504162020;720.5
ATT;202504162030;720.6
ATT;202504162040;720.6
ATT;202504162050;720.5
ATT;202504162100;720.5
ATT;202504162110;720.3
ATT;202504162120;720.3
ATT;202504162130;720.3
ATT;202504162140;720.2
ATT;202504162150;720.1
ATT;202504162200;720.0
ATT;202504162210;719.9
ATT;202504162220;720.0
ATT;202504162230;720.0
ATT;202504162240;719.8
ATT;202504162250;719.7
ATT;202504162300;719.7
ATT;202504162310;719.7
ATT;202504162320;719.5
ATT;202504162330;719.3
ATT;202504162340;719.3
ATT;202504162350;719.1
ATT;202504170000;719.1
ATT;202504170010;719.0
ATT;202504170020;718.8
ATT;202504170030;718.8
ATT;202504170040;718.6
ATT;202504170050;718.6
ATT;202504170100;718.5
ATT;202504170110;718.3
ATT;202504170120;718.3
ATT;202504170130;718.3
ATT;202504170140;718.1
ATT;202504170150;718.0
ATT;202504170200;717.9
ATT;202504170210;717.9
ATT;202504170220;717.8
ATT;202504170230;717.7
ATT;202504170240;717.5
ATT;202504170250;717.4
ATT;202504170300;717.4
ATT;202504170310;717.4
ATT;202504170320;717.3
ATT;202504170330;717.3
ATT;202504170340;717.2
ATT;202504170350;717.1
ATT;202504170400;717.2
ATT;202504170410;717.2
ATT;202504170420;717.2
ATT;202504170430;717.2
ATT;202504170440;717.2
ATT;202504170450;717.2
ATT;202504170500;717.2
ATT;202504170510;717.2
ATT;202504170520;717.2
ATT;202504170530;717.3
ATT;202504170540;717.3
ATT;202504170550;717.3
ATT;202504170600;717.3
ATT;202504170610;717.3
ATT;202504170620;717.4
ATT;202504170630;717.2
ATT;202504170640;717.0
ATT;202504170650;717.2
ATT;202504170700;717.2
ATT;202504170710;717.2
ATT;202504170720;717.2
ATT;202504170730;717.3
ATT;202504170740;717.4
ATT;202504170750;717.3
ATT;202504170800;717.3
ATT;202504170810;717.4
ATT;202504170820;717.6
ATT;202504170830;717.7
ATT;202504170840;717.7
ATT;202504170850;717.8
ATT;202504170900;717.9
ATT;202504170910;717.9
ATT;202504170920;717.9
ATT;202504170930;718.0
ATT;202504170940;718.0
ATT;202504170950;718.0
ATT;202504171000;718.1
ATT;202504171010;718.0
ATT;202504171020;717.9
ATT;202504171030;717.8
ATT;202504171040;717.9
ATT;202504171050;717.7
ATT;202504171100;717.7
ATT;202504171110;717.8
ATT;202504171120;717.9
ATT;202504171130;718.1
ATT;202504171140;718.3
ATT;202504171150;718.4
ATT;202504171200;718.4
ATT;202504171210;718.5
ATT;202504171220;718.6
ATT;202504171230;718.6
ATT;202504171240;718.7
ATT;202504171250;718.9
ATT;202504171300;718.9
ATT;202504171310;719.0
ATT;202504171320;719.0
ATT;202504171330;719.1
ATT;202504171340;719.1
ATT;202504171350;719.2
ATT;202504171400;719.3
ATT;202504171410;719.3
ATT;202504171420;719.3
ATT;202504171430;719.5
ATT;202504171440;719.6
ATT;202504171450;719.6
ATT;202504171500;719.7
ATT;202504171510;719.8
ATT;202504171520;719.8
ATT;202504171530;719.9
ATT;202504171540;720.0
ATT;202504171550;720.1
ATT;202504171600;720.2
ATT;202504171610;720.3
ATT;202504171620;720.4
ATT;202504171630;720.5
ATT;202504171640;720.7
ATT;202504171650;720.8
ATT;202504171700;720.9
ATT;202504171710;721.0
ATT;202504171720;721.1
ATT;202504171730;721.2
ATT;202504171740;721.2
ATT;202504171750;721.3
ATT;202504171800;721.4
ATT;202504171810;721.4
ATT;202504171820;721.5
ATT;202504171830;721.5
ATT;202504171840;721.7
ATT;202504171850;721.7
ATT;202504171900;721.8
ATT;202504171910;721.9
ATT;202504171920;722.0
ATT;202504171930;722.0
ATT;202504171940;722.0
ATT;202504171950;722.1
ATT;202504172000;722.2
ATT;202504172010;722.2
ATT;202504172020;722.2
ATT;202504172030;722.3
ATT;202504172040;722.3
ATT;202504172050;722.4
ATT;202504172100;722.4
ATT;202504172110;722.4
ATT;202504172120;722.5
ATT;202504172130;722.5
ATT;202504172140;722.6
ATT;202504172150;722.6
ATT;202504172200;722.6
ATT;202504172210;722.7
ATT;202504172220;722.7
ATT;202504172230;722.7
ATT;202504172240;722.7
ATT;202504172250;722.7
ATT;202504172300;722.8
ATT;202504172310;722.8
ATT;202504172320;722.8
ATT;202504172330;722.8
ATT;202504172340;722.8
ATT;202504172350;722.8
ATT;202504180000;722.8
ATT;202504180010;722.9
ATT;202504180020;722.8
ATT;202504180030;722.8
ATT;202504180040;722.9
ATT;202504180050;722.9
ATT;202504180100;722.9
ATT;202504180110;722.9
ATT;202504180120;722.9
ATT;202504180130;722.9
ATT;202504180140;723.0
ATT;202504180150;723.0
ATT;202504180200;723.0
ATT;202504180210;723.0
ATT;202504180220;723.0
ATT;202504180230;723.0
ATT;202504180240;723.0
ATT;202504180250;723.1
ATT;202504180300;723.1
ATT;202504180310;723.2
ATT;202504180320;723.2
ATT;202504180330;723.3
ATT;202504180340;723.3
ATT;202504180350;723.3
ATT;202504180400;723.3
ATT;202504180410;723.3
ATT;202504180420;723.3
ATT;202504180430;723.3
ATT;202504180440;723.4
ATT;202504180450;723.4
ATT;202504180500;723.5
ATT;202504180510;723.6
ATT;202504180520;723.6
ATT;202504180530;723.8
ATT;202504180540;723.8
ATT;202504180550;723.8
ATT;202504180600;723.8
ATT;202504180610;723.9
ATT;202504180620;724.0
ATT;202504180630;724.0
ATT;202504180640;724.0
ATT;202504180650;724.0
ATT;202504180700;724.0
ATT;202504180710;724.0
ATT;202504180720;724.1
ATT;202504180730;724.1
ATT;202504180740;724.2
ATT;202504180750;724.2
ATT;202504180800;724.3
ATT;202504180810;724.4
ATT;202504180820;724.5
ATT;202504180830;724.5
ATT;202504180840;724.6
ATT;202504180850;724.6
ATT;202504180900;724.7
ATT;202504180910;724.8
ATT;202504180920;724.9
ATT;202504180930;724.9
ATT;202504180940;724.9
ATT;202504180950;724.9
ATT;202504181000;724.8
ATT;202504181010;724.8
ATT;202504181020;724.8
ATT;202504181030;724.7
ATT;202504181040;724.8
ATT;202504181050;724.8
ATT;202504181100;724.8
ATT;202504181110;724.8
ATT;202504181120;724.7
ATT;202504181130;724.8
ATT;202504181140;724.8
ATT;202504181150;724.8
ATT;202504181200;724.8
ATT;202504181210;724.8
ATT;202504181220;724.8
ATT;202504181230;724.8
ATT;202504181240;724.8
ATT;202504181250;724.8
ATT;202504181300;724.8
ATT;202504181310;724.8
ATT;202504181320;724.8
ATT;202504181330;724.8
ATT;202504181340;724.8
ATT;202504181350;724.8
ATT;202504181400;724.8
ATT;202504181410;724.8
ATT;202504181420;724.8
ATT;202504181430;724.9
ATT;202504181440;724.8
ATT;202504181450;724.8
ATT;202504181500;724.9
ATT;202504181510;724.9
ATT;202504181520;725.0
ATT;202504181530;725.0
ATT;202504181540;725.0
ATT;202504181550;725.0
ATT;202504181600;725.0
ATT;202504181610;725.1
ATT;202504181620;725.1
ATT;202504181630;725.0
ATT;202504181640;725.1
ATT;202504181650;725.1
ATT;202504181700;725.1
ATT;202504181710;725.1
ATT;202504181720;725.1
ATT;202504181730;725.1
ATT;202504181740;725.1
ATT;202504181750;725.2
ATT;202504181800;725.3
ATT;202504181810;725.3
ATT;202504181820;725.3
ATT;202504181830;725.2
ATT;202504181840;725.2
ATT;202504181850;725.3
ATT;202504181900;725.3
ATT;202504181910;725.4
ATT;202504181920;725.4
ATT;202504181930;725.5
ATT;202504181940;725.6
ATT;202504181950;725.5
ATT;202504182000;725.6
ATT;202504182010;725.6
ATT;202504182020;725.6
ATT;202504182030;725.6
ATT;202504182040;725.6
ATT;202504182050;725.6
ATT;202504182100;725.6
ATT;202504182110;725.5
ATT;202504182120;725.5
ATT;202504182130;725.5
ATT;202504182140;725.6
ATT;202504182150;725.5
ATT;202504182200;725.5
ATT;202504182210;725.4
ATT;202504182220;725.4
ATT;202504182230;725.4
ATT;202504182240;725.3
ATT;202504182250;725.2
ATT;202504182300;725.2
ATT;202504182310;725.2
ATT;202504182320;725.1
ATT;202504182330;725.0
ATT;202504182340;725.0
ATT;202504182350;725.0
ATT;202504190000;725.0
ATT;202504190010;724.9
ATT;202504190020;724.8
ATT;202504190030;724.8
ATT;202504190040;724.7
ATT;202504190050;724.7
ATT;202504190100;724.6
ATT;202504190110;724.5
ATT;202504190120;724.4
ATT;202504190130;724.5
ATT;202504190140;724.4
ATT;202504190150;724.3
ATT;202504190200;724.3
ATT;202504190210;724.2
ATT;202504190220;724.1
ATT;202504190230;724.1
ATT;202504190240;724.1
ATT;202504190250;724.0
ATT;202504190300;724.0
ATT;202504190310;724.0
ATT;202504190320;723.9
ATT;202504190330;723.9
ATT;202504190340;723.8
ATT;202504190350;723.8
ATT;202504190400;723.7
ATT;202504190410;723.7
ATT;202504190420;723.7
ATT;202504190430;723.8
ATT;202504190440;723.7
ATT;202504190450;723.7
ATT;202504190500;723.7
ATT;202504190510;723.7
ATT;202504190520;723.8
ATT;202504190530;723.8
ATT;202504190540;723.8
ATT;202504190550;723.7
ATT;202504190600;723.7
ATT;202504190610;723.7
ATT;202504190620;723.8
ATT;202504190630;723.8
ATT;202504190640;723.8
ATT;202504190650;723.8
ATT;202504190700;723.8
ATT;202504190710;723.8
ATT;202504190720;723.8
ATT;202504190730;723.8
ATT;202504190740;723.8
ATT;202504190750;723.8
ATT;202504190800;723.8
ATT;202504190810;723.9
ATT;202504190820;723.9
ATT;202504190830;723.9
ATT;202504190840;724.0
ATT;202504190850;724.0
ATT;202504190900;724.0
ATT;202504190910;724.0
ATT;202504190920;723.9
ATT;202504190930;724.0
ATT;202504190940;724.0
ATT;202504190950;724.0
ATT;202504191000;724.0
ATT;202504191010;724.0
ATT;202504191020;723.9
ATT;202504191030;724.0
ATT;202504191040;724.0
ATT;202504191050;724.0
ATT;202504191100;724.1
ATT;202504191110;724.1
ATT;202504191120;724.1
ATT;202504191130;724.0
ATT;202504191140;724.0
ATT;202504191150;723.9
ATT;202504191200;723.9
ATT;202504191210;723.9
ATT;202504191220;724.0
ATT;202504191230;724.0
ATT;202504191240;723.9
ATT;202504191250;724.0
ATT;202504191300;723.9
ATT;202504191310;723.9
ATT;202504191320;723.9
ATT;202504191330;723.7
ATT;202504191340;723.7
ATT;202504191350;723.7
ATT;202504191400;723.7
ATT;202504191410;723.7
ATT;202504191420;723.8
ATT;202504191430;723.8
ATT;202504191440;723.7
ATT;202504191450;723.7
ATT;202504191500;723.7
ATT;202504191510;723.7
ATT;202504191520;723.7
ATT;202504191530;723.7
ATT;202504191540;723.7
ATT;202504191550;723.7
ATT;202504191600;723.6
ATT;202504191610;723.6
ATT;202504191620;723.5
ATT;202504191630;723.5
ATT;202504191640;723.4
ATT;202504191650;723.3
ATT;202504191700;723.3
ATT;202504191710;723.2
ATT;202504191720;723.0
ATT;202504191730;722.8
ATT;202504191740;722.8
ATT;202504191750;722.9
ATT;202504191800;722.7
ATT;202504191810;722.5
ATT;202504191820;722.6
ATT;202504191830;722.6
ATT;202504191840;722.7
ATT;202504191850;722.7
ATT;202504191900;722.6
ATT;202504191910;722.5
ATT;202504191920;722.4
ATT;202504191930;722.5
ATT;202504191940;722.4
ATT;202504191950;722.5
ATT;202504192000;722.4
ATT;202504192010;722.5
ATT;202504192020;722.4
ATT;202504192030;722.4
ATT;202504192040;722.3
ATT;202504192050;722.4
ATT;202504192100;722.3
ATT;202504192110;722.4
ATT;202504192120;722.3
ATT;202504192130;722.1
ATT;202504192140;722.1
ATT;202504192150;722.2
ATT;202504192200;722.1
ATT;202504192210;722.0
ATT;202504192220;722.0
ATT;202504192230;721.7
ATT;202504192240;721.9
ATT;202504192250;722.0
ATT;202504192300;721.9
ATT;202504192310;722.0
ATT;202504192320;722.0
ATT;202504192330;722.0
ATT;202504192340;722.0
ATT;202504192350;722.0
ATT;202504200000;722.0
ATT;202504200010;721.7
ATT;202504200020;721.8
ATT;202504200030;721.8
ATT;202504200040;721.7
ATT;202504200050;721.7
ATT;202504200100;721.6
ATT;202504200110;721.4
ATT;202504200120;721.5
ATT;202504200130;721.4
ATT;202504200140;721.3
ATT;202504200150;721.4
ATT;202504200200;721.4
ATT;202504200210;721.5
